audio_filename,start_time,end_time,transcription
TEDxLPBT_Ahmed_Chaouachi_Lenergie_solaire_en_Tunisie_une_nouvelle_perspective,525.796,525.99,باهي
TEDxLPBT_Ahmed_Chaouachi_Lenergie_solaire_en_Tunisie_une_nouvelle_perspective,526.986,528.678,آ أذايا حاجة تحفونة برشا
TEDxLPBT_Ahmed_Chaouachi_Lenergie_solaire_en_Tunisie_une_nouvelle_perspective,528.678,533.11,آ الوز أذايا لي تشوفوا فيه توا هو عبارة على refregirateur solaire
TEDxLPBT_Ahmed_Chaouachi_Lenergie_solaire_en_Tunisie_une_nouvelle_perspective,533.11,536.827,cycle بال l'ammoniaque اللي هو يتسمى cycle de carberon حاجة هكا
TEDxLPBT_Ahmed_Chaouachi_Lenergie_solaire_en_Tunisie_une_nouvelle_perspective,537.698,548.14,donc آ يتعدى l'ammoniaque من هنا يبدى آ آ يبدى à l'état gazeux معناها وإنت بالسخانة بش تبلوجيه بش يدخل في د في م واحدة في diamètre صغير اللي هوما هذوما
TEDxLPBT_Ahmed_Chaouachi_Lenergie_solaire_en_Tunisie_une_nouvelle_perspective,549.533,558.347,هذايا يدخل أب أم وقت اللي يدخل فاكا اللا أف يبدى obligé عليه بالسخانة أنو يدخل في ال في ال section هذيكا آ يولي liquéfié شوية
TEDxLPBT_Ahmed_Chaouachi_Lenergie_solaire_en_Tunisie_une_nouvelle_perspective,558.347,560.29,فهمت وقت اللي يولي liquéfié يولي يبرد
TEDxLPBT_Ahmed_Chaouachi_Lenergie_solaire_en_Tunisie_une_nouvelle_perspective,560.29,561.161,نتعداوا لاللي إمبعده
TEDxLPBT_Ahmed_Chaouachi_Lenergie_solaire_en_Tunisie_une_nouvelle_perspective,562.753,564.531,donc إنجموا إنبردوا بال l'énergie solaire
TEDxLPBT_Ahmed_Chaouachi_Lenergie_solaire_en_Tunisie_une_nouvelle_perspective,564.531,570.765,باهي أذايا parabole كبير معناها ميترو وعشري ميترو وع زوز ميترو وعشرين على ميترو وسبعة وثمانين
TEDxLPBT_Ahmed_Chaouachi_Lenergie_solaire_en_Tunisie_une_nouvelle_perspective,570.765,571.483,أوكي
TEDxLPBT_Ahmed_Chaouachi_Lenergie_solaire_en_Tunisie_une_nouvelle_perspective,571.483,575.226,آ bon خدمت ال calcul urodynamique هكا زعما وإنجنقل عليهم
TEDxLPBT_Ahmed_Chaouachi_Lenergie_solaire_en_Tunisie_une_nouvelle_perspective,575.226,581.612,آ حسبت قلت أذايا ما يطيح كان في deux cents أ في معناها قوة متاع ريح متاع ميتين وخمسين كيلومتر في الساعة
TEDxLPBT_Ahmed_Chaouachi_Lenergie_solaire_en_Tunisie_une_nouvelle_perspective,581.612,584.268,mais هبت حكاية عشرين كليومتر في الساعة طاح معناها
TEDxLPBT_Ahmed_Chaouachi_Lenergie_solaire_en_Tunisie_une_nouvelle_perspective,585.516,587.685,أيه آ عندي ديما مشكلة مع les mathématiques
TEDxLPBT_Ahmed_Chaouachi_Lenergie_solaire_en_Tunisie_une_nouvelle_perspective,587.685,588.856,باهي تعدى لي إمبعده
TEDxLPBT_Ahmed_Chaouachi_Lenergie_solaire_en_Tunisie_une_nouvelle_perspective,588.856,589.374,باهي
TEDxLPBT_Ahmed_Chaouachi_Lenergie_solaire_en_Tunisie_une_nouvelle_perspective,589.374,591.967,أذيا imprimante bon مش imprimante هي photocopieuse
TEDxLPBT_Ahmed_Chaouachi_Lenergie_solaire_en_Tunisie_une_nouvelle_perspective,591.967,596.608,photocopieuse أذايا آ م juste بلاكة وتحط فيها papier ozalique
TEDxLPBT_Ahmed_Chaouachi_Lenergie_solaire_en_Tunisie_une_nouvelle_perspective,596.608,599.288,ال papier ozalique أذايا papier sensible لل lumière
TEDxLPBT_Ahmed_Chaouachi_Lenergie_solaire_en_Tunisie_une_nouvelle_perspective,599.288,606.585,أ une fois حطيت ال papier هذايا وتكسبوزيه للشمس بش يعمل photocopie معناها بش يطبع وإمبعد إنت تعمل له révélateur بال l'ammoniaque
TEDxLPBT_Ahmed_Chaouachi_Lenergie_solaire_en_Tunisie_une_nouvelle_perspective,606.585,608.071,نا بالشقلالة فيه حاصيلو
TEDxLPBT_Ahmed_Chaouachi_Lenergie_solaire_en_Tunisie_une_nouvelle_perspective,608.071,609.185,باهي نتعداوا لي إمبعده
TEDxLPBT_Ahmed_Chaouachi_Lenergie_solaire_en_Tunisie_une_nouvelle_perspective,609.185,609.761,أما حلو
TEDxLPBT_Ahmed_Chaouachi_Lenergie_solaire_en_Tunisie_une_nouvelle_perspective,609.761,612.28,باهي أذايا le projet عامل كيفه أما ماهوش متاعي
TEDxLPBT_Ahmed_Chaouachi_Lenergie_solaire_en_Tunisie_une_nouvelle_perspective,612.28,615.35,أ آ للأمانة معناها ال projet أذايا متاع بنت سيد أحمد
TEDxLPBT_Ahmed_Chaouachi_Lenergie_solaire_en_Tunisie_une_nouvelle_perspective,615.35,621.33,آ donc آ كيما تشوفوا قاعدين إنشيحوا في الطماطم من هنا وإنشيحوا في الكسكسي من هنا بال l'énergie solaire
TEDxLPBT_Ahmed_Chaouachi_Lenergie_solaire_en_Tunisie_une_nouvelle_perspective,621.33,624.616,bon ثمة برشا عباد يقول لك آنا projet كيمن هكا لاش يصلح
TEDxLPBT_Ahmed_Chaouachi_Lenergie_solaire_en_Tunisie_une_nouvelle_perspective,624.616,625.489,فاش يصلح
TEDxLPBT_Ahmed_Chaouachi_Lenergie_solaire_en_Tunisie_une_nouvelle_perspective,625.489,632.522,tout simplement وقت اللي إنت تبدى ما نعرش بش تعملوا العولة par exemple bon ما ناخذوذوش علينا نحنا ناخذوا عالجماعة لي يسكنوا في الريف
TEDxLPBT_Ahmed_Chaouachi_Lenergie_solaire_en_Tunisie_une_nouvelle_perspective,634.541,639.624,باهي ناخذوا على الجماعة لي نعملوا هكا معناها في شارع حبيب بورقيبة معناها قدام الداخلية حاطة الكسكسي فهمت تشيح فيه باهي معقول
TEDxLPBT_Ahmed_Chaouachi_Lenergie_solaire_en_Tunisie_une_nouvelle_perspective,640.994,642.407,باهي حاصيلو
TEDxLPBT_Ahmed_Chaouachi_Lenergie_solaire_en_Tunisie_une_nouvelle_perspective,642.407,647.921,donc الكسكسي هذاكا إ تحب له ثلاثة أربعة أيام ولا م ما نعرش قداه قداه يقعد سيد أحمد بش يشيح
TEDxLPBT_Ahmed_Chaouachi_Lenergie_solaire_en_Tunisie_une_nouvelle_perspective,647.921,648.702,خمسة أيام
TEDxLPBT_Ahmed_Chaouachi_Lenergie_solaire_en_Tunisie_une_nouvelle_perspective,648.702,650.549,باهي خمسة أيام بش يشيح فهمت
TEDxLPBT_Ahmed_Chaouachi_Lenergie_solaire_en_Tunisie_une_nouvelle_perspective,650.549,657.283,or في الكذا والشي هذايا لي قاعدين تشوفوا فيه يشيح تقريب في حكاية آ معناها نص ساعة فهمت
TEDxLPBT_Ahmed_Chaouachi_Lenergie_solaire_en_Tunisie_une_nouvelle_perspective,657.283,661.675,آ معناها vraiment حاجة exceptionnelle وزيد يتشرجى بال l'ultraviolet
TEDxLPBT_Ahmed_Chaouachi_Lenergie_solaire_en_Tunisie_une_nouvelle_perspective,661.675,662.621,نتعداوا لي إمبعده
TEDxLPBT_Ahmed_Chaouachi_Lenergie_solaire_en_Tunisie_une_nouvelle_perspective,664.28,666.155,لا عاد أمه ما مانا قلنا
TEDxLPBT_Ahmed_Chaouachi_Lenergie_solaire_en_Tunisie_une_nouvelle_perspective,667.2,668.17,أي أوكي c'est bon
TEDxLPBT_Ahmed_Chaouachi_Lenergie_solaire_en_Tunisie_une_nouvelle_perspective,668.17,670.456,ثمة بروجيات أخرين ما لقيتش التصاور متاعهم لا علينا
TEDxLPBT_Ahmed_Chaouachi_Lenergie_solaire_en_Tunisie_une_nouvelle_perspective,670.456,674.365,donc آ المشكلة في تونس إنو ثقافة
TEDxLPBT_Ahmed_Chaouachi_Lenergie_solaire_en_Tunisie_une_nouvelle_perspective,678.408,680.428,أوكي باهي c'est bon تنجم تنحي معناها أوكي
TEDxLPBT_Ahmed_Chaouachi_Lenergie_solaire_en_Tunisie_une_nouvelle_perspective,681.942,682.38,باهي
TEDxLPBT_Ahmed_Chaouachi_Lenergie_solaire_en_Tunisie_une_nouvelle_perspective,682.38,685.349,المشكلة في تونس إنو ماعناش الثقافة متاع l'énergie
TEDxLPBT_Ahmed_Chaouachi_Lenergie_solaire_en_Tunisie_une_nouvelle_perspective,685.349,693.062,pourtant العباد في حياتهم حياة العبد ديما يحب آ يستهلك le minimum d'énergie كيما آنا توا بش نقعد عخاطر تعبت
TEDxLPBT_Ahmed_Chaouachi_Lenergie_solaire_en_Tunisie_une_nouvelle_perspective,694.133,695.064,باهي
TEDxLPBT_Ahmed_Chaouachi_Lenergie_solaire_en_Tunisie_une_nouvelle_perspective,695.064,696.086,كيفاش
TEDxLPBT_Ahmed_Chaouachi_Lenergie_solaire_en_Tunisie_une_nouvelle_perspective,696.086,701.344,la preuve أنو الإنسان وقت اللي آ وذنه اليسار تاكله يحكها بيده اليسار ما يحكهاش بيده اليمين
TEDxLPBT_Ahmed_Chaouachi_Lenergie_solaire_en_Tunisie_une_nouvelle_perspective,701.344,703.338,علاش أخاطر تستهلك أقل énergie
TEDxLPBT_Ahmed_Chaouachi_Lenergie_solaire_en_Tunisie_une_nouvelle_perspective,703.338,710.646,يقول القايل مالا علاش نحنا في ال mantalité متاعنا ديما إنحبوا إنخليوا الضو شاعل ولا ديما إنحبوا التلفزة تمشي خاطر لنسان بطبيعة
TEDxLPBT_Ahmed_Chaouachi_Lenergie_solaire_en_Tunisie_une_nouvelle_perspective,710.646,713.578,أ bon ندخلوا شوي في آ ال psychologie معناها
TEDxLPBT_Ahmed_Chaouachi_Lenergie_solaire_en_Tunisie_une_nouvelle_perspective,713.578,717.236,يحب أ كل حاجة تمشي ليه هو في خدمته هو
TEDxLPBT_Ahmed_Chaouachi_Lenergie_solaire_en_Tunisie_une_nouvelle_perspective,717.236,721.328,donc يخلي هو ما يشعرش بيها أما أ الداخل صحيحة
TEDxLPBT_Ahmed_Chaouachi_Lenergie_solaire_en_Tunisie_une_nouvelle_perspective,721.328,725.299,إنه وقت اللي يخلي الضو شاعل معنتها راو الذو الضو أذاكا في خدمته هو
TEDxLPBT_Ahmed_Chaouachi_Lenergie_solaire_en_Tunisie_une_nouvelle_perspective,725.299,726.623,mais نقعدوا في مشكلة
TEDxLPBT_Ahmed_Chaouachi_Lenergie_solaire_en_Tunisie_une_nouvelle_perspective,728.073,735.704,في اللا في ال l'énergétique ثمة حاجة يلزمكم تعرفوها إنهم les systèmes naturels الكلهم irréversibles شمعناها
TEDxLPBT_Ahmed_Chaouachi_Lenergie_solaire_en_Tunisie_une_nouvelle_perspective,735.704,741.786,معناها وقت اللي إنت آ تمشي لجبل تنحي منه زوز ميترو زوز ميترو أذوكم ما يرجعوش
TEDxLPBT_Ahmed_Chaouachi_Lenergie_solaire_en_Tunisie_une_nouvelle_perspective,742.838,747.831,وقت اللي إنت تمشي تجبد ميات إيترة pétrole ميات إيترة pétrole ما يرجعوش
TEDxLPBT_Ahmed_Chaouachi_Lenergie_solaire_en_Tunisie_une_nouvelle_perspective,747.831,751.684,و heureusement اللي les systèmes أذوما irréversibles علاش
TEDxLPBT_Ahmed_Chaouachi_Lenergie_solaire_en_Tunisie_une_nouvelle_perspective,751.684,761.989,خاطر كان جاوا les systèmes réversible وقت اللي إنت يقصوا اللا الشجرة بش يعملوا بيها الكرسي هذاكا إنت تبدى قاعد وتلقى شجرة طلعت لك
TEDxLPBT_Ahmed_Chaouachi_Lenergie_solaire_en_Tunisie_une_nouvelle_perspective,761.989,763.527,خاطر système réversible
TEDxLPBT_Ahmed_Chaouachi_Lenergie_solaire_en_Tunisie_une_nouvelle_perspective,763.527,764.56,eh ben oui
TEDxLPBT_Ahmed_Chaouachi_Lenergie_solaire_en_Tunisie_une_nouvelle_perspective,764.56,769.125,ما إنجموشي إنعيشوا إذا كان يبداوا les systèmes معناها réversibles
TEDxLPBT_Ahmed_Chaouachi_Lenergie_solaire_en_Tunisie_une_nouvelle_perspective,770.698,779.916,donc آ نحنا يلزمنا الكل نكونوا يد واحدة مانيش بش نحكي لكم بلغة أخبار الثمانية معناها يلزم يد واحدة بش إنحافظوا عال l'énergie لا
TEDxLPBT_Ahmed_Chaouachi_Lenergie_solaire_en_Tunisie_une_nouvelle_perspective,779.916,785.797,أذايا واجب عليا وعليكم عالناس الكل إنو إنحافظوا عال l'énergie اللي عنا
TEDxLPBT_Ahmed_Chaouachi_Lenergie_solaire_en_Tunisie_une_nouvelle_perspective,785.797,792.678,آ juste ملاحظة l'énergie راو مش كيما آ نتصوروهم نحنا هاكا البلاكة الزرقا bon ما نعرش عندي لهنا
TEDxLPBT_Ahmed_Chaouachi_Lenergie_solaire_en_Tunisie_une_nouvelle_perspective,792.678,793.073,شد لحظة
TEDxLPBT_Ahmed_Chaouachi_Lenergie_solaire_en_Tunisie_une_nouvelle_perspective,804.904,808.085,باهي بش إنوريكم exemple متاع حاجات في ال l'énergie solaire
TEDxLPBT_Ahmed_Chaouachi_Lenergie_solaire_en_Tunisie_une_nouvelle_perspective,808.085,809.302,ديما معايا
TEDxLPBT_Ahmed_Chaouachi_Lenergie_solaire_en_Tunisie_une_nouvelle_perspective,809.302,812.206,آ ثمة هاذي مراية معناها أه
TEDxLPBT_Ahmed_Chaouachi_Lenergie_solaire_en_Tunisie_une_nouvelle_perspective,818.693,818.957,باهي
TEDxLPBT_Ahmed_Chaouachi_Lenergie_solaire_en_Tunisie_une_nouvelle_perspective,819.896,820.133,merci
TEDxLPBT_Ahmed_Chaouachi_Lenergie_solaire_en_Tunisie_une_nouvelle_perspective,821.516,822.064,شد هذا  
TEDxLPBT_Ahmed_Chaouachi_Lenergie_solaire_en_Tunisie_une_nouvelle_perspective,822.747,823.209,لا لا 
TEDxLPBT_Ahmed_Chaouachi_Lenergie_solaire_en_Tunisie_une_nouvelle_perspective,824.624,824.742,باهي
TEDxLPBT_Ahmed_Chaouachi_Lenergie_solaire_en_Tunisie_une_nouvelle_perspective,825.161,831.285,هذوما des cellules photovoltaïques هذوما اللي généralement العباد الكل يعرفوهم إنهم وقت اللي تحطهم في الشمس يخرجوا courant
TEDxLPBT_Ahmed_Chaouachi_Lenergie_solaire_en_Tunisie_une_nouvelle_perspective,831.285,832.907,énergie solaire مش هذا
TEDxLPBT_Ahmed_Chaouachi_Lenergie_solaire_en_Tunisie_une_nouvelle_perspective,832.907,839.686,و l'énergie solaire ماهوش هالل ال miroir parabolique اللي تشوفوا فيها توا اللي تكونسونتري ال lumière في point واحد
TEDxLPBT_Ahmed_Chaouachi_Lenergie_solaire_en_Tunisie_une_nouvelle_perspective,839.686,840.533,لا
TEDxLPBT_Ahmed_Chaouachi_Lenergie_solaire_en_Tunisie_une_nouvelle_perspective,840.533,848.196,صحيح واحدة كيمن هكا تنجم توصل لك des températures à trois cent degrés توصل لك à trois cent degrés facilement
TEDxLPBT_Ahmed_Chaouachi_Lenergie_solaire_en_Tunisie_une_nouvelle_perspective,848.196,852.691,bon أ شاريها مالشركة التونيسة معناها البومنديل آ للصناعات الصينية
TEDxLPBT_Ahmed_Chaouachi_Lenergie_solaire_en_Tunisie_une_nouvelle_perspective,853.879,854.239,باهي
TEDxLPBT_Ahmed_Chaouachi_Lenergie_solaire_en_Tunisie_une_nouvelle_perspective,854.239,861.912,لا sérieusement آ أذايا بأربعة آلاف معناها وقت اللي تمشي تصنع miroir parabolique آ vraiment يتكلف لك أغلى ببرشا معناه
TEDxLPBT_Ahmed_Chaouachi_Lenergie_solaire_en_Tunisie_une_nouvelle_perspective,861.912,864.412,en tout cas l'énergie مش أذاكا
TEDxLPBT_Ahmed_Chaouachi_Lenergie_solaire_en_Tunisie_une_nouvelle_perspective,864.412,866.541,l'énergie هي ال distillation متاع الما
TEDxLPBT_Ahmed_Chaouachi_Lenergie_solaire_en_Tunisie_une_nouvelle_perspective,866.541,868.268,تعرفوا شمعناها distillation متاع الما
TEDxLPBT_Ahmed_Chaouachi_Lenergie_solaire_en_Tunisie_une_nouvelle_perspective,868.268,872.071,معناها تونس تولي إ من أقوى les puissances في ال l'agriculture
TEDxLPBT_Ahmed_Chaouachi_Lenergie_solaire_en_Tunisie_une_nouvelle_perspective,873.061,876.931,تزرع القمح حتى في الصحرا كيما عاملة السعودية تو
TEDxLPBT_Ahmed_Chaouachi_Lenergie_solaire_en_Tunisie_une_nouvelle_perspective,876.931,879.115,هاو شمعناها وما تتكلفش برشا راو
TEDxLPBT_Ahmed_Chaouachi_Lenergie_solaire_en_Tunisie_une_nouvelle_perspective,879.115,881.961, ميترو يتكلف قداش ألفين ثلاثة آلاف
TEDxLPBT_Ahmed_Chaouachi_Lenergie_solaire_en_Tunisie_une_nouvelle_perspective,881.961,884.593,راس مالها آ كرذونة
TEDxLPBT_Ahmed_Chaouachi_Lenergie_solaire_en_Tunisie_une_nouvelle_perspective,884.593,885.42,أوكي
TEDxLPBT_Ahmed_Chaouachi_Lenergie_solaire_en_Tunisie_une_nouvelle_perspective,885.42,890.984,بلارة و tube néon فاسدة بش إنت تنظفها وتعمل بيها ال distillation
TEDxLPBT_Ahmed_Chaouachi_Lenergie_solaire_en_Tunisie_une_nouvelle_perspective,890.984,893.313,à ce point معناها ما إنجموش نخدموهم
TEDxLPBT_Ahmed_Chaouachi_Lenergie_solaire_en_Tunisie_une_nouvelle_perspective,893.313,894.942,l'énergie مش أذايا
TEDxLPBT_Ahmed_Chaouachi_Lenergie_solaire_en_Tunisie_une_nouvelle_perspective,894.942,897.394,مش l'énergie معناها ماهيش هاك ال les plaques الزرق
TEDxLPBT_Ahmed_Chaouachi_Lenergie_solaire_en_Tunisie_une_nouvelle_perspective,897.394,899.004,لا لا لا حكاية فارغة
TEDxLPBT_Ahmed_Chaouachi_Lenergie_solaire_en_Tunisie_une_nouvelle_perspective,899.004,900.724,l'énergie أقوى من هكا ببرشا
TEDxLPBT_Ahmed_Chaouachi_Lenergie_solaire_en_Tunisie_une_nouvelle_perspective,900.724,905.204,l'énergie هي   أنك إتداوي بال l'énergie solaire
TEDxLPBT_Ahmed_Chaouachi_Lenergie_solaire_en_Tunisie_une_nouvelle_perspective,905.204,912.509,ثمة عباد يتولدوا معاقين اللي هي إسمها ال rachitisme حاجة كيمن هكا أنو العبد وقت اللي يتولد صغير يتولد وساقيه هكا
TEDxLPBT_Ahmed_Chaouachi_Lenergie_solaire_en_Tunisie_une_nouvelle_perspective,913.578,914.165,أوكي
TEDxLPBT_Ahmed_Chaouachi_Lenergie_solaire_en_Tunisie_une_nouvelle_perspective,914.165,920.38,بال les rayons solaires يتعالج يتداوى شوف قداش من إنسان ساقيه هكاكا تنجم إتداويه
TEDxLPBT_Ahmed_Chaouachi_Lenergie_solaire_en_Tunisie_une_nouvelle_perspective,920.38,921.655,هاو l'énergie solaire
TEDxLPBT_Ahmed_Chaouachi_Lenergie_solaire_en_Tunisie_une_nouvelle_perspective,921.655,925.103,l'énergie solaire إنك تقوي له في ال taux متاع vitamine d اللي عنده
TEDxLPBT_Ahmed_Chaouachi_Lenergie_solaire_en_Tunisie_une_nouvelle_perspective,925.103,926.715,أذاي هو l'énergie solaire
TEDxLPBT_Ahmed_Chaouachi_Lenergie_solaire_en_Tunisie_une_nouvelle_perspective,926.715,927.477,أوكي
TEDxLPBT_Ahmed_Chaouachi_Lenergie_solaire_en_Tunisie_une_nouvelle_perspective,927.477,930.379,حاجة أخرى بش إنزيدها
TEDxLPBT_Ahmed_Chaouachi_Lenergie_solaire_en_Tunisie_une_nouvelle_perspective,930.379,941.455,آ les paraboles أذوما صحيح تقول لي إنت آو معروف في ال les principes para bon m par exemple أذايا كان لاحظتوها ال système أذايا وميسالش ترجع لي اللي قبله نور
TEDxLPBT_Ahmed_Chaouachi_Lenergie_solaire_en_Tunisie_une_nouvelle_perspective,941.455,942.265,باهي
